--------------
C:\Users\mcmar\source\repos\betting\Betting\bin\Release>Betting.exe -u -e --league=Championship -y=2018 -r=9 > ..\..\..\OutputData\dataII1Championship.txt
--------------


 R2 values  1 0.59, X 0.66, 2 0.06 metric 194 

 R2 values  1 0.58, X 0.41, 2 0.09 metric 2569 

 R2 values  1 0.71, X 0.70, 2 0.03 metric 211 

 R2 values  1 0.86, X 0.75, 2 0.17 metric 5080 

 R2 values  1 0.77, X 0.54, 2 0.02 metric 195 

 R2 values  1 0.68, X 0.46, 2 0.13 metric 2570 

 R2 values  1 0.56, X 0.28, 2 0.15 metric 7573 

 R2 values  1 0.68, X 0.54, 2 0.00 metric 184 

 R2 values  1 0.62, X 0.73, 2 0.04 metric 212 

 R2 values  1 0.48, X 0.36, 2 0.22 metric 2571 

 R2 values  1 0.50, X 0.47, 2 0.20 metric 196 

 R2 values  1 0.71, X 0.76, 2 0.02 metric 5081 

 R2 values  1 0.60, X 0.48, 2 0.21 metric 7574 

 R2 values  1 0.78, X 0.68, 2 0.23 metric 213 

 R2 values  1 0.50, X 0.63, 2 0.06 metric 2572 

 R2 values  1 0.52, X 0.40, 2 0.03 metric 197 

 R2 values  1 0.79, X 0.88, 2 0.11 metric 5082 

 R2 values  1 0.67, X 0.58, 2 0.02 metric 185 

 R2 values  1 0.85, X 0.87, 2 0.10 metric 214 

 R2 values  1 0.55, X 0.30, 2 0.24 metric 7575 

 R2 values  1 0.56, X 0.63, 2 0.10 metric 198 

 R2 values  1 0.55, X 0.52, 2 0.02 metric 2573 

 R2 values  1 0.62, X 0.62, 2 0.21 metric 5083 

 R2 values  1 0.72, X 0.69, 2 0.13 metric 215 

 R2 values  1 0.48, X 0.58, 2 0.12 metric 199 

 R2 values  1 0.48, X 0.34, 2 0.16 metric 186 

 R2 values  1 0.56, X 0.53, 2 0.16 metric 5084 

 R2 values  1 0.42, X 0.48, 2 0.00 metric 2574 

 R2 values  1 0.79, X 0.74, 2 0.01 metric 216 

 R2 values  1 0.44, X 0.21, 2 0.19 metric 7576 

 R2 values  1 0.76, X 0.75, 2 0.03 metric 219 

 R2 values  1 0.36, X 0.46, 2 0.03 metric 200 

 R2 values  1 0.69, X 0.82, 2 0.00 metric 217 

 R2 values  1 0.62, X 0.54, 2 0.21 metric 5085 

 R2 values  1 0.39, X 0.35, 2 0.05 metric 2575 

 R2 values  1 0.79, X 0.69, 2 0.30 metric 220 

 R2 values  1 0.40, X 0.10, 2 0.34 metric 7577 

 R2 values  1 0.76, X 0.83, 2 0.12 metric 218 

 R2 values  1 0.72, X 0.57, 2 0.13 metric 201 

 R2 values  1 0.52, X 0.26, 2 0.19 metric 2576 

 R2 values  1 0.63, X 0.42, 2 0.38 metric 5086 

 R2 values  1 0.64, X 0.24, 2 0.46 metric 7578 

 R2 values  1 0.83, X 0.70, 2 0.15 metric 221 

 R2 values  1 0.86, X 0.80, 2 0.18 metric 202 

 R2 values  1 0.44, X 0.28, 2 0.22 metric 2577 

 R2 values  1 0.67, X 0.31, 2 0.24 metric 5087 

 R2 values  1 0.64, X 0.72, 2 0.07 metric 235 

 R2 values  1 0.39, X 0.16, 2 0.29 metric 7579 

 R2 values  1 0.87, X 0.85, 2 0.25 metric 251 

 R2 values  1 0.54, X 0.62, 2 0.00 metric 222 

 R2 values  1 0.68, X 0.56, 2 0.04 metric 5088 

 R2 values  1 0.70, X 0.75, 2 0.05 metric 236 

 R2 values  1 0.37, X 0.27, 2 0.23 metric 2578 

 R2 values  1 0.67, X 0.57, 2 0.27 metric 7580 

 R2 values  1 0.77, X 0.74, 2 0.14 metric 252 

 R2 values  1 0.67, X 0.62, 2 0.05 metric 223 

 R2 values  1 0.72, X 0.73, 2 0.09 metric 237 

 R2 values  1 0.49, X 0.31, 2 0.17 metric 2579 

 R2 values  1 0.58, X 0.55, 2 0.04 metric 5089 

 R2 values  1 0.54, X 0.45, 2 0.12 metric 7581 

 R2 values  1 0.75, X 0.67, 2 0.08 metric 253 

 R2 values  1 0.74, X 0.84, 2 0.14 metric 238 

 R2 values  1 0.61, X 0.50, 2 0.18 metric 2580 

 R2 values  1 0.43, X 0.30, 2 0.18 metric 7582 

 R2 values  1 0.63, X 0.67, 2 0.02 metric 254 

 R2 values  1 0.85, X 0.88, 2 0.06 metric 5090 

 R2 values  1 0.77, X 0.66, 2 0.11 metric 239 

 R2 values  1 0.62, X 0.62, 2 0.04 metric 224 

 R2 values  1 0.73, X 0.50, 2 0.10 metric 2581 

 R2 values  1 0.54, X 0.58, 2 0.03 metric 255 

 R2 values  1 0.75, X 0.71, 2 0.01 metric 5091 

 R2 values  1 0.83, X 0.84, 2 0.08 metric 240 

 R2 values  1 0.36, X 0.42, 2 0.14 metric 7583 

 R2 values  1 0.70, X 0.57, 2 0.20 metric 256 

 R2 values  1 0.71, X 0.54, 2 0.07 metric 2582 

 R2 values  1 0.73, X 0.64, 2 0.13 metric 5092 

 R2 values  1 0.80, X 0.77, 2 0.15 metric 241 

 R2 values  1 0.44, X 0.39, 2 0.16 metric 7584 

 R2 values  1 0.66, X 0.48, 2 0.11 metric 257 

 R2 values  1 0.58, X 0.63, 2 0.06 metric 2583 

 R2 values  1 0.64, X 0.81, 2 0.03 metric 5093 

 R2 values  1 0.66, X 0.67, 2 0.05 metric 242 

 R2 values  1 0.74, X 0.77, 2 0.01 metric 225 

 R2 values  1 0.62, X 0.53, 2 0.08 metric 258 

 R2 values  1 0.65, X 0.41, 2 0.09 metric 7585 

 R2 values  1 0.63, X 0.65, 2 0.04 metric 5094 

 R2 values  1 0.69, X 0.74, 2 0.20 metric 243 

 R2 values  1 0.78, X 0.81, 2 0.09 metric 226 

 R2 values  1 0.48, X 0.57, 2 0.12 metric 2584 

 R2 values  1 0.43, X 0.24, 2 0.18 metric 7586 

 R2 values  1 0.70, X 0.70, 2 0.11 metric 244 

 R2 values  1 0.55, X 0.55, 2 0.22 metric 259 

 R2 values  1 0.68, X 0.66, 2 0.10 metric 5095 

 R2 values  1 0.72, X 0.78, 2 0.04 metric 245 

 R2 values  1 0.44, X 0.50, 2 0.10 metric 2585 

 R2 values  1 0.68, X 0.71, 2 0.06 metric 260 

 R2 values  1 0.53, X 0.12, 2 0.35 metric 7587 

 R2 values  1 0.73, X 0.73, 2 0.13 metric 246 

 R2 values  1 0.67, X 0.50, 2 0.23 metric 5096 

 R2 values  1 0.77, X 0.88, 2 0.05 metric 227 

 R2 values  1 0.64, X 0.60, 2 0.21 metric 261 

 R2 values  1 0.48, X 0.48, 2 0.06 metric 247 

 R2 values  1 0.53, X 0.26, 2 0.27 metric 2586 

 R2 values  1 0.42, X 0.23, 2 0.26 metric 7588 

 R2 values  1 0.71, X 0.68, 2 0.01 metric 228 

 R2 values  1 0.50, X 0.48, 2 0.02 metric 248 

 R2 values  1 0.72, X 0.50, 2 0.13 metric 5097 

 R2 values  1 0.41, X 0.19, 2 0.13 metric 2587 

 R2 values  1 0.47, X 0.21, 2 0.41 metric 7589 

 R2 values  1 0.58, X 0.63, 2 0.03 metric 249 

 R2 values  1 0.78, X 0.83, 2 0.07 metric 229 

 R2 values  1 0.61, X 0.48, 2 0.13 metric 5098 

 R2 values  1 0.70, X 0.61, 2 0.10 metric 262 

 R2 values  1 0.51, X 0.45, 2 0.11 metric 7590 

 R2 values  1 0.38, X 0.28, 2 0.11 metric 2588 

 R2 values  1 0.72, X 0.74, 2 0.12 metric 250 

 R2 values  1 0.58, X 0.41, 2 0.04 metric 5099 

 R2 values  1 0.62, X 0.67, 2 0.05 metric 263 

 R2 values  1 0.44, X 0.38, 2 0.24 metric 7591 

 R2 values  1 0.35, X 0.17, 2 0.08 metric 2589 

 R2 values  1 0.61, X 0.85, 2 0.04 metric 5100 

 R2 values  1 0.57, X 0.75, 2 0.03 metric 230 

 R2 values  1 0.49, X 0.48, 2 0.04 metric 267 

 R2 values  1 0.40, X 0.24, 2 0.10 metric 7592 

 R2 values  1 0.69, X 0.56, 2 0.16 metric 5101 

 R2 values  1 0.57, X 0.49, 2 0.09 metric 2590 

 R2 values  1 0.49, X 0.62, 2 0.08 metric 264 

 R2 values  1 0.44, X 0.40, 2 0.27 metric 268 

 R2 values  1 0.81, X 0.69, 2 0.06 metric 5102 

 R2 values  1 0.76, X 0.74, 2 0.11 metric 231 

 R2 values  1 0.56, X 0.33, 2 0.09 metric 2591 

 R2 values  1 0.53, X 0.63, 2 0.04 metric 265 

 R2 values  1 0.51, X 0.41, 2 0.18 metric 269 

 R2 values  1 0.81, X 0.76, 2 0.17 metric 5103 

 R2 values  1 0.39, X 0.35, 2 0.15 metric 7593 

 R2 values  1 0.76, X 0.81, 2 0.07 metric 270 

 R2 values  1 0.46, X 0.71, 2 0.16 metric 232 

 R2 values  1 0.60, X 0.42, 2 0.10 metric 2592 

 R2 values  1 0.76, X 0.83, 2 0.22 metric 5104 

 R2 values  1 0.41, X 0.33, 2 0.18 metric 7594 

 R2 values  1 0.77, X 0.82, 2 0.15 metric 271 

 R2 values  1 0.66, X 0.62, 2 0.07 metric 266 

 R2 values  1 0.50, X 0.48, 2 0.03 metric 2593 

 R2 values  1 0.72, X 0.65, 2 0.10 metric 5105 

 R2 values  1 0.61, X 0.60, 2 0.06 metric 233 

 R2 values  1 0.37, X 0.26, 2 0.05 metric 7595 

 R2 values  1 0.55, X 0.51, 2 0.13 metric 272 

 R2 values  1 0.34, X 0.33, 2 0.02 metric 2594 

 R2 values  1 0.58, X 0.51, 2 0.03 metric 283 

 R2 values  1 0.73, X 0.57, 2 0.29 metric 5106 

 R2 values  1 0.56, X 0.20, 2 0.29 metric 7596 

 R2 values  1 0.60, X 0.63, 2 0.11 metric 273 

 R2 values  1 0.53, X 0.48, 2 0.05 metric 284 

 R2 values  1 0.48, X 0.37, 2 0.07 metric 2595 

 R2 values  1 0.78, X 0.65, 2 0.22 metric 5107 

 R2 values  1 0.60, X 0.69, 2 0.03 metric 234 

 R2 values  1 0.50, X 0.07, 2 0.26 metric 7597 

 R2 values  1 0.45, X 0.61, 2 0.08 metric 274 

 R2 values  1 0.54, X 0.52, 2 0.00 metric 285 

 R2 values  1 0.71, X 0.78, 2 0.13 metric 5108 

 R2 values  1 0.47, X 0.51, 2 0.06 metric 299 

 R2 values  1 0.37, X 0.22, 2 0.19 metric 2596 

 R2 values  1 0.42, X 0.11, 2 0.26 metric 7598 

 R2 values  1 0.64, X 0.60, 2 0.00 metric 300 

 R2 values  1 0.50, X 0.59, 2 0.04 metric 275 

 R2 values  1 0.78, X 0.78, 2 0.32 metric 5109 

 R2 values  1 0.49, X 0.48, 2 0.02 metric 286 

 R2 values  1 0.72, X 0.68, 2 0.17 metric 301 

 R2 values  1 0.41, X 0.16, 2 0.26 metric 7599 

 R2 values  1 0.37, X 0.11, 2 0.12 metric 2597 

 R2 values  1 0.69, X 0.55, 2 0.10 metric 276 

 R2 values  1 0.78, X 0.64, 2 0.30 metric 7600 

 R2 values  1 0.72, X 0.64, 2 0.14 metric 302 

 R2 values  1 0.68, X 0.58, 2 0.37 metric 5110 

 R2 values  1 0.29, X 0.43, 2 0.00 metric 287 

 R2 values  1 0.34, X 0.33, 2 0.07 metric 2598 

 R2 values  1 0.59, X 0.44, 2 0.05 metric 277 

 R2 values  1 0.69, X 0.53, 2 0.18 metric 303 

 R2 values  1 0.69, X 0.66, 2 0.22 metric 7601 

 R2 values  1 0.73, X 0.63, 2 0.07 metric 5111 

 R2 values  1 0.79, X 0.77, 2 0.13 metric 304 

 R2 values  1 0.50, X 0.30, 2 0.13 metric 278 

 R2 values  1 0.42, X 0.56, 2 0.01 metric 288 

 R2 values  1 0.35, X 0.14, 2 0.15 metric 2599 

 R2 values  1 0.77, X 0.87, 2 0.07 metric 305 

 R2 values  1 0.81, X 0.56, 2 0.03 metric 5112 

 R2 values  1 0.69, X 0.50, 2 0.18 metric 7602 

 R2 values  1 0.43, X 0.42, 2 0.08 metric 279 

 R2 values  1 0.73, X 0.74, 2 0.24 metric 2600 

 R2 values  1 0.55, X 0.40, 2 0.09 metric 289 

 R2 values  1 0.84, X 0.61, 2 0.30 metric 306 

 R2 values  1 0.56, X 0.41, 2 0.22 metric 7603 

 R2 values  1 0.86, X 0.71, 2 0.09 metric 280 

 R2 values  1 0.70, X 0.74, 2 0.00 metric 5113 

 R2 values  1 0.73, X 0.68, 2 0.26 metric 2601 

 R2 values  1 0.77, X 0.80, 2 0.16 metric 290 

 R2 values  1 0.80, X 0.69, 2 0.16 metric 307 

 R2 values  1 0.71, X 0.72, 2 0.10 metric 281 

 R2 values  1 0.62, X 0.66, 2 0.13 metric 5114 

 R2 values  1 0.79, X 0.70, 2 0.12 metric 291 

 R2 values  1 0.74, X 0.73, 2 0.15 metric 2602 

 R2 values  1 0.46, X 0.38, 2 0.17 metric 7604 

 R2 values  1 0.66, X 0.58, 2 0.04 metric 5115 

 R2 values  1 0.62, X 0.68, 2 0.12 metric 308 

 R2 values  1 0.62, X 0.63, 2 0.06 metric 292 

 R2 values  1 0.77, X 0.72, 2 0.26 metric 2603 

 R2 values  1 0.41, X 0.28, 2 0.14 metric 7605 

 R2 values  1 0.59, X 0.57, 2 0.10 metric 5116 

 R2 values  1 0.83, X 0.70, 2 0.16 metric 309 

 R2 values  1 0.66, X 0.55, 2 0.04 metric 282 

 R2 values  1 0.61, X 0.57, 2 0.07 metric 293 

 R2 values  1 0.37, X 0.16, 2 0.12 metric 7606 

 R2 values  1 0.74, X 0.58, 2 0.38 metric 2604 

 R2 values  1 0.76, X 0.64, 2 0.13 metric 5117 

 R2 values  1 0.79, X 0.70, 2 0.07 metric 315 

 R2 values  1 0.67, X 0.72, 2 0.00 metric 294 

 R2 values  1 0.63, X 0.62, 2 0.25 metric 310 

 R2 values  1 0.68, X 0.61, 2 0.30 metric 2605 

 R2 values  1 0.63, X 0.44, 2 0.26 metric 7607 

 R2 values  1 0.72, X 0.61, 2 0.18 metric 5118 

 R2 values  1 0.53, X 0.59, 2 0.01 metric 295 

 R2 values  1 0.54, X 0.41, 2 0.22 metric 311 

 R2 values  1 0.79, X 0.81, 2 0.17 metric 316 

 R2 values  1 0.49, X 0.27, 2 0.14 metric 7608 

 R2 values  1 0.60, X 0.35, 2 0.28 metric 2606 

 R2 values  1 0.69, X 0.63, 2 0.27 metric 5119 

 R2 values  1 0.68, X 0.68, 2 0.10 metric 312 

 R2 values  1 0.70, X 0.65, 2 0.16 metric 317 

 R2 values  1 0.50, X 0.47, 2 0.09 metric 296 

 R2 values  1 0.59, X 0.37, 2 0.07 metric 7609 

 R2 values  1 0.72, X 0.49, 2 0.36 metric 2607 

 R2 values  1 0.71, X 0.69, 2 0.09 metric 5120 

 R2 values  1 0.69, X 0.79, 2 0.08 metric 313 

 R2 values  1 0.46, X 0.51, 2 0.00 metric 297 

 R2 values  1 0.75, X 0.65, 2 0.14 metric 318 

 R2 values  1 0.65, X 0.45, 2 0.34 metric 2608 

 R2 values  1 0.78, X 0.69, 2 0.07 metric 5121 

 R2 values  1 0.91, X 0.77, 2 0.05 metric 314 

 R2 values  1 0.81, X 0.82, 2 0.30 metric 7610 

 R2 values  1 0.83, X 0.76, 2 0.29 metric 319 

 R2 values  1 0.62, X 0.53, 2 0.10 metric 298 

 R2 values  1 0.64, X 0.47, 2 0.27 metric 2609 

 R2 values  1 0.77, X 0.74, 2 0.04 metric 5122 

 R2 values  1 0.60, X 0.45, 2 0.42 metric 7611 

 R2 values  1 0.84, X 0.73, 2 0.20 metric 331 

 R2 values  1 0.57, X 0.76, 2 0.10 metric 320 

 R2 values  1 0.74, X 0.71, 2 0.16 metric 2610 

 R2 values  1 0.77, X 0.83, 2 0.02 metric 5123 

 R2 values  1 0.61, X 0.54, 2 0.11 metric 347 

 R2 values  1 0.79, X 0.63, 2 0.19 metric 321 

 R2 values  1 0.71, X 0.71, 2 0.10 metric 332 

 R2 values  1 0.62, X 0.41, 2 0.34 metric 7612 

 R2 values  1 0.69, X 0.72, 2 0.14 metric 2611 

 R2 values  1 0.83, X 0.81, 2 0.06 metric 5124 

 R2 values  1 0.77, X 0.59, 2 0.08 metric 322 

 R2 values  1 0.66, X 0.59, 2 0.08 metric 333 

 R2 values  1 0.68, X 0.63, 2 0.12 metric 348 

 R2 values  1 0.58, X 0.29, 2 0.25 metric 7613 

 R2 values  1 0.79, X 0.59, 2 0.16 metric 5125 

 R2 values  1 0.78, X 0.74, 2 0.03 metric 323 

 R2 values  1 0.69, X 0.57, 2 0.11 metric 334 

 R2 values  1 0.52, X 0.60, 2 0.06 metric 2612 

 R2 values  1 0.66, X 0.39, 2 0.27 metric 7614 

 R2 values  1 0.57, X 0.52, 2 0.08 metric 349 

 R2 values  1 0.65, X 0.64, 2 0.07 metric 5126 

 R2 values  1 0.66, X 0.66, 2 0.04 metric 324 

 R2 values  1 0.63, X 0.68, 2 0.06 metric 335 

 R2 values  1 0.71, X 0.47, 2 0.12 metric 2613 

 R2 values  1 0.78, X 0.79, 2 0.04 metric 350 

 R2 values  1 0.43, X 0.31, 2 0.22 metric 7615 

 R2 values  1 0.64, X 0.60, 2 0.07 metric 5127 

 R2 values  1 0.58, X 0.38, 2 0.19 metric 2614 

 R2 values  1 0.77, X 0.67, 2 0.18 metric 336 

 R2 values  1 0.64, X 0.78, 2 0.10 metric 351 

 R2 values  1 0.67, X 0.72, 2 0.02 metric 325 

 R2 values  1 0.73, X 0.66, 2 0.15 metric 5128 

 R2 values  1 0.71, X 0.33, 2 0.29 metric 7616 

 R2 values  1 0.45, X 0.27, 2 0.19 metric 2615 

 R2 values  1 0.68, X 0.73, 2 0.07 metric 352 

 R2 values  1 0.66, X 0.63, 2 0.11 metric 337 

 R2 values  1 0.57, X 0.48, 2 0.15 metric 5129 

 R2 values  1 0.46, X 0.23, 2 0.18 metric 7617 

 R2 values  1 0.58, X 0.36, 2 0.27 metric 2616 

 R2 values  1 0.68, X 0.58, 2 0.15 metric 338 

 R2 values  1 0.78, X 0.69, 2 0.01 metric 326 

 R2 values  1 0.89, X 0.80, 2 0.09 metric 5130 

 R2 values  1 0.43, X 0.28, 2 0.16 metric 7618 

 R2 values  1 0.65, X 0.64, 2 0.15 metric 353 

 R2 values  1 0.65, X 0.54, 2 0.12 metric 339 

 R2 values  1 0.62, X 0.60, 2 0.05 metric 327 

 R2 values  1 0.50, X 0.19, 2 0.33 metric 2617 

 R2 values  1 0.46, X 0.37, 2 0.07 metric 7619 

 R2 values  1 0.86, X 0.67, 2 0.02 metric 354 

 R2 values  1 0.74, X 0.68, 2 0.09 metric 340 

 R2 values  1 0.80, X 0.62, 2 0.08 metric 328 

 R2 values  1 0.76, X 0.71, 2 0.06 metric 5131 

 R2 values  1 0.70, X 0.70, 2 0.21 metric 7620 

 R2 values  1 0.69, X 0.61, 2 0.10 metric 355 

 R2 values  1 0.55, X 0.27, 2 0.21 metric 2618 

 R2 values  1 0.76, X 0.74, 2 0.08 metric 341 

 R2 values  1 0.73, X 0.71, 2 0.20 metric 329 

 R2 values  1 0.66, X 0.59, 2 0.09 metric 5132 

 R2 values  1 0.69, X 0.63, 2 0.31 metric 330 

 R2 values  1 0.72, X 0.80, 2 0.07 metric 342 

 R2 values  1 0.73, X 0.72, 2 0.40 metric 7621 

 R2 values  1 0.57, X 0.41, 2 0.32 metric 356 

 R2 values  1 0.57, X 0.50, 2 0.25 metric 2619 

 R2 values  1 0.74, X 0.62, 2 0.10 metric 363 

 R2 values  1 0.68, X 0.43, 2 0.14 metric 7622 

 R2 values  1 0.77, X 0.75, 2 0.06 metric 5133 

 R2 values  1 0.66, X 0.36, 2 0.15 metric 357 

 R2 values  1 0.72, X 0.73, 2 0.08 metric 343 

 R2 values  1 0.66, X 0.76, 2 0.05 metric 364 

 R2 values  1 0.68, X 0.67, 2 0.18 metric 2620 

 R2 values  1 0.72, X 0.73, 2 0.11 metric 5134 

 R2 values  1 0.66, X 0.35, 2 0.21 metric 7623 

 R2 values  1 0.60, X 0.42, 2 0.22 metric 358 

 R2 values  1 0.64, X 0.68, 2 0.14 metric 2621 

 R2 values  1 0.55, X 0.64, 2 0.09 metric 365 

 R2 values  1 0.72, X 0.71, 2 0.25 metric 5135 

 R2 values  1 0.57, X 0.38, 2 0.24 metric 7624 

 R2 values  1 0.42, X 0.52, 2 0.14 metric 366 

 R2 values  1 0.63, X 0.56, 2 0.07 metric 344 

 R2 values  1 0.69, X 0.62, 2 0.01 metric 2622 

 R2 values  1 0.54, X 0.60, 2 0.10 metric 359 

 R2 values  1 0.74, X 0.69, 2 0.15 metric 5136 

 R2 values  1 0.73, X 0.56, 2 0.14 metric 345 

 R2 values  1 0.35, X 0.27, 2 0.14 metric 367 

 R2 values  1 0.77, X 0.64, 2 0.11 metric 360 

 R2 values  1 0.56, X 0.55, 2 0.04 metric 2623 

 R2 values  1 0.65, X 0.51, 2 0.31 metric 346 

 R2 values  1 0.59, X 0.54, 2 0.22 metric 7625 

 R2 values  1 0.65, X 0.44, 2 0.29 metric 368 

 R2 values  1 0.61, X 0.67, 2 0.07 metric 361 

 R2 values  1 0.75, X 0.57, 2 0.18 metric 5137 

 R2 values  1 0.56, X 0.48, 2 0.07 metric 2624 

 R2 values  1 0.56, X 0.41, 2 0.07 metric 379 

 R2 values  1 0.41, X 0.29, 2 0.12 metric 7626 

 R2 values  1 0.69, X 0.62, 2 0.10 metric 362 

 R2 values  1 0.74, X 0.68, 2 0.20 metric 5138 

 R2 values  1 0.62, X 0.46, 2 0.24 metric 369 

 R2 values  1 0.66, X 0.45, 2 0.42 metric 2625 

 R2 values  1 0.49, X 0.23, 2 0.08 metric 7627 

 R2 values  1 0.55, X 0.53, 2 0.08 metric 395 

 R2 values  1 0.67, X 0.73, 2 0.05 metric 370 

 R2 values  1 0.64, X 0.61, 2 0.13 metric 5139 

 R2 values  1 0.71, X 0.57, 2 0.14 metric 380 

 R2 values  1 0.64, X 0.57, 2 0.39 metric 2626 

 R2 values  1 0.42, X 0.50, 2 0.16 metric 396 

 R2 values  1 0.36, X 0.22, 2 0.04 metric 7628 

 R2 values  1 0.73, X 0.73, 2 0.27 metric 5140 

 R2 values  1 0.38, X 0.55, 2 0.01 metric 371 

 R2 values  1 0.65, X 0.65, 2 0.16 metric 381 

 R2 values  1 0.37, X 0.38, 2 0.03 metric 397 

 R2 values  1 0.44, X 0.28, 2 0.09 metric 7629 

 R2 values  1 0.61, X 0.20, 2 0.27 metric 2627 

 R2 values  1 0.78, X 0.78, 2 0.12 metric 5141 

 R2 values  1 0.63, X 0.72, 2 0.06 metric 382 

 R2 values  1 0.69, X 0.54, 2 0.09 metric 398 

 R2 values  1 0.59, X 0.62, 2 0.05 metric 372 

 R2 values  1 0.67, X 0.74, 2 0.13 metric 7630 

 R2 values  1 0.60, X 0.31, 2 0.24 metric 2628 

 R2 values  1 0.71, X 0.79, 2 0.09 metric 5142 

 R2 values  1 0.33, X 0.30, 2 0.04 metric 399 

 R2 values  1 0.79, X 0.60, 2 0.05 metric 373 

 R2 values  1 0.62, X 0.57, 2 0.21 metric 7631 

 R2 values  1 0.70, X 0.49, 2 0.51 metric 2629 

 R2 values  1 0.83, X 0.84, 2 0.17 metric 400 

 R2 values  1 0.71, X 0.55, 2 0.05 metric 383 

 R2 values  1 0.65, X 0.57, 2 0.08 metric 374 

 R2 values  1 0.82, X 0.68, 2 0.04 metric 5143 

 R2 values  1 0.73, X 0.84, 2 0.01 metric 401 

 R2 values  1 0.66, X 0.50, 2 0.21 metric 7632 

 R2 values  1 0.73, X 0.58, 2 0.33 metric 2630 

 R2 values  1 0.45, X 0.72, 2 0.00 metric 384 

 R2 values  1 0.60, X 0.56, 2 0.05 metric 375 

 R2 values  1 0.65, X 0.73, 2 0.13 metric 5144 

 R2 values  1 0.77, X 0.74, 2 0.08 metric 402 

 R2 values  1 0.50, X 0.35, 2 0.27 metric 7633 

 R2 values  1 0.53, X 0.53, 2 0.05 metric 385 

 R2 values  1 0.55, X 0.40, 2 0.18 metric 376 

 R2 values  1 0.66, X 0.50, 2 0.21 metric 5145 

 R2 values  1 0.70, X 0.56, 2 0.09 metric 2631 

 R2 values  1 0.75, X 0.77, 2 0.12 metric 403 

 R2 values  1 0.50, X 0.44, 2 0.11 metric 386 

 R2 values  1 0.64, X 0.48, 2 0.16 metric 7634 

 R2 values  1 0.65, X 0.66, 2 0.28 metric 5146 

 R2 values  1 0.57, X 0.60, 2 0.07 metric 2632 

 R2 values  1 0.55, X 0.31, 2 0.22 metric 377 

 R2 values  1 0.46, X 0.39, 2 0.04 metric 387 

 R2 values  1 0.59, X 0.45, 2 0.17 metric 7635 

 R2 values  1 0.76, X 0.65, 2 0.20 metric 404 

 R2 values  1 0.61, X 0.48, 2 0.10 metric 5147 

 R2 values  1 0.52, X 0.39, 2 0.08 metric 388 

 R2 values  1 0.55, X 0.34, 2 0.29 metric 378 

 R2 values  1 0.41, X 0.37, 2 0.18 metric 7636 

 R2 values  1 0.77, X 0.70, 2 0.12 metric 405 

 R2 values  1 0.59, X 0.54, 2 0.14 metric 2633 

 R2 values  1 0.65, X 0.60, 2 0.12 metric 5148 

 R2 values  1 0.89, X 0.84, 2 0.21 metric 411 

 R2 values  1 0.48, X 0.20, 2 0.16 metric 7637 

 R2 values  1 0.74, X 0.82, 2 0.09 metric 406 

 R2 values  1 0.56, X 0.43, 2 0.14 metric 2634 

 R2 values  1 0.40, X 0.43, 2 0.19 metric 389 

 R2 values  1 0.56, X 0.36, 2 0.25 metric 5149 

 R2 values  1 0.71, X 0.73, 2 0.05 metric 412 

 R2 values  1 0.70, X 0.77, 2 0.11 metric 407 

 R2 values  1 0.72, X 0.73, 2 0.07 metric 390 

 R2 values  1 0.64, X 0.61, 2 0.15 metric 2635 

 R2 values  1 0.41, X 0.31, 2 0.07 metric 7638 

 R2 values  1 0.80, X 0.83, 2 0.03 metric 413 

 R2 values  1 0.74, X 0.88, 2 0.19 metric 5150 

 R2 values  1 0.69, X 0.61, 2 0.20 metric 408 

 R2 values  1 0.73, X 0.33, 2 0.15 metric 2636 

 R2 values  1 0.57, X 0.60, 2 0.09 metric 391 

 R2 values  1 0.74, X 0.71, 2 0.01 metric 414 

 R2 values  1 0.85, X 0.71, 2 0.17 metric 409 

 R2 values  1 0.69, X 0.62, 2 0.12 metric 5151 

 R2 values  1 0.40, X 0.18, 2 0.16 metric 7639 

 R2 values  1 0.46, X 0.27, 2 0.16 metric 2637 

 R2 values  1 0.78, X 0.81, 2 0.26 metric 410 

 R2 values  1 0.59, X 0.53, 2 0.03 metric 392 

 R2 values  1 0.73, X 0.62, 2 0.16 metric 7640 

 R2 values  1 0.64, X 0.60, 2 0.02 metric 415 

 R2 values  1 0.46, X 0.56, 2 0.00 metric 427 

 R2 values  1 0.56, X 0.25, 2 0.29 metric 2638 

 R2 values  1 0.69, X 0.73, 2 0.07 metric 5152 

 R2 values  1 0.61, X 0.53, 2 0.06 metric 393 

